T,Zero,DF,Forward
26.25,0.042449129569846665,0.3281482958735421,0.04156931848298129
26.5,0.04244468489118111,0.32472255128154714,0.04238650041732406
26.75,0.04244848992475267,0.32126238034154136,0.0437393157648458
27,0.042477668267451106,0.31762080551026084,0.0479565699940121
27.25,0.0425588264215316,0.3135714544540677,0.05520537873393572
27.5,0.04271859045248379,0.308892722900375,0.06559224624003157
27.75,0.04315076518263892,0.30196814907201275,0.1146295227083538
28,0.043917983214359954,0.2923792465074755,0.1386263121361253
28.25,0.04475223895790019,0.28245084301570295,0.13266942485379296
28.5,0.045384293218177746,0.27432208871044417,0.09568190407427402
28.75,0.04571395987986707,0.2686686759240255,0.07384265074850127
29,0.04588976068591194,0.26426495547762957,0.05920390208635773
29.25,0.045959059596701005,0.2607214994700363,0.049655501609402464
29.5,0.045897326881860975,0.258212821898972,0.016030212590667503
29.75,0.04600775484662581,0.2544297006005135,0.07429134022407524
30,0.046314236412166025,0.2492180426593352,0.08838264998201062
